longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,rooms_per_household,population_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-118.31,34.07,40.0,2657.0,794.0,2149.0,749.0,2.2653,2,3.54739652870494,2.869158878504673,0.29883327060594655,0,0,0,0,445000.0
-118.11,34.1,20.0,3090.0,802.0,2109.0,738.0,3.3801,3,4.186991869918699,2.8577235772357725,0.25954692556634307,0,0,0,0,192500.0
-122.46,37.7,37.0,3029.0,738.0,2436.0,700.0,3.3214,3,4.327142857142857,3.48,0.24364476724991746,0,0,0,1,243200.0
-122.43,37.78,52.0,4014.0,1069.0,2070.0,927.0,2.8202,2,4.330097087378641,2.233009708737864,0.2663178873941206,0,0,1,0,442900.0
-118.02,33.73,24.0,6393.0,1141.0,2743.0,1057.0,5.1384,4,6.048249763481552,2.595080416272469,0.17847645862662287,0,0,0,0,336900.0
-119.71,36.79,34.0,1891.0,323.0,966.0,355.0,3.6681,3,5.326760563380281,2.72112676056338,0.1708090957165521,1,0,0,0,82000.0
-118.09,33.81,36.0,1878.0,323.0,846.0,325.0,7.1937,5,5.7784615384615385,2.603076923076923,0.17199148029818956,0,0,0,0,254400.0
-118.36,33.84,22.0,11016.0,3170.0,6664.0,2838.0,3.703,3,3.8816067653276956,2.3481324876673715,0.28776325344952797,0,0,0,0,361300.0
-121.26,38.7,9.0,7812.0,1348.0,3275.0,1178.0,4.3826,3,6.631578947368421,2.7801358234295415,0.17255504352278545,1,0,0,0,146600.0
-122.28,37.82,52.0,945.0,243.0,576.0,220.0,1.4113,1,4.295454545454546,2.618181818181818,0.2571428571428571,0,0,1,0,83100.0
-122.31,37.52,24.0,2328.0,335.0,969.0,354.0,7.7364,5,6.576271186440678,2.73728813559322,0.14390034364261167,0,0,0,1,435800.0
-122.18,37.76,49.0,2308.0,452.0,1299.0,451.0,1.8407,2,5.117516629711751,2.8802660753880267,0.19584055459272098,0,0,1,0,96700.0
-121.89,37.28,32.0,4308.0,717.0,2002.0,695.0,4.1645,3,6.1985611510791365,2.8805755395683454,0.16643454038997216,0,0,0,0,281900.0
-117.07,32.71,36.0,2448.0,475.0,1268.0,450.0,2.5682,2,5.44,2.8177777777777777,0.1940359477124183,0,0,0,1,109100.0
-117.28,34.15,32.0,2170.0,430.0,815.0,401.0,3.1765,3,5.41147132169576,2.0324189526184537,0.19815668202764977,1,0,0,0,135000.0
-118.2,34.08,49.0,1320.0,309.0,1405.0,328.0,2.4375,2,4.024390243902439,4.283536585365853,0.2340909090909091,0,0,0,0,114000.0
-122.73,38.44,20.0,2919.0,508.0,1711.0,500.0,3.875,3,5.838,3.422,0.17403220280918122,0,0,0,0,140300.0
-116.37,33.69,7.0,8806.0,1542.0,858.0,448.0,7.8005,5,19.65625,1.9151785714285714,0.17510788099023394,1,0,0,0,318100.0
-117.69,33.6,16.0,2205.0,393.0,1333.0,402.0,3.475,3,5.485074626865671,3.31592039800995,0.1782312925170068,0,0,0,0,279500.0
-117.66,33.46,28.0,1261.0,233.0,609.0,242.0,5.1024,4,5.210743801652892,2.5165289256198347,0.18477398889770025,0,0,0,0,312700.0
-118.24,33.93,32.0,1063.0,282.0,992.0,253.0,0.8984,1,4.201581027667984,3.9209486166007905,0.26528692380056446,0,0,0,0,88700.0
-117.68,33.49,16.0,3084.0,724.0,2557.0,690.0,2.8357,2,4.469565217391304,3.705797101449275,0.23476005188067445,0,0,0,0,106300.0
-121.29,37.93,37.0,2488.0,578.0,1854.0,514.0,2.551,2,4.840466926070039,3.6070038910505837,0.23231511254019294,1,0,0,0,59100.0
-117.08,32.75,20.0,1886.0,586.0,1134.0,525.0,1.5029,2,3.5923809523809522,2.16,0.3107104984093319,0,0,0,1,100000.0
-117.96,33.9,10.0,2423.0,356.0,1213.0,347.0,6.5635,5,6.982708933717579,3.4956772334293946,0.14692529921584813,0,0,0,0,346900.0
-122.01,38.25,11.0,6550.0,1149.0,3570.0,1123.0,3.8583,3,5.832591273374889,3.178984861976848,0.17541984732824428,1,0,0,0,137900.0
-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,3,6.013333333333334,2.6066666666666665,0.1779379157427938,1,0,0,0,80600.0
-122.35,37.57,52.0,2059.0,345.0,800.0,308.0,4.97,4,6.685064935064935,2.5974025974025974,0.16755706653715396,0,0,0,1,500001.0
-118.03,34.15,43.0,1694.0,283.0,674.0,267.0,4.1797,3,6.344569288389513,2.5243445692883895,0.16706021251475797,1,0,0,0,486800.0
-118.0,33.97,30.0,6540.0,991.0,3124.0,953.0,6.0663,5,6.8625393494228755,3.2780692549842603,0.1515290519877676,0,0,0,0,372600.0
-117.18,34.08,28.0,2243.0,399.0,1464.0,379.0,3.2105,3,5.91820580474934,3.862796833773087,0.17788675880517166,1,0,0,0,90300.0
-118.5,34.2,42.0,1558.0,322.0,884.0,334.0,2.2304,2,4.664670658682635,2.6467065868263475,0.20667522464698332,0,0,0,0,203800.0
-119.17,34.17,34.0,2749.0,539.0,2330.0,559.0,4.2137,3,4.917710196779964,4.168157423971378,0.196071298654056,0,0,0,1,185600.0
-121.35,38.65,20.0,2498.0,546.0,1185.0,506.0,3.2243,3,4.936758893280633,2.341897233201581,0.21857485988791034,1,0,0,0,107900.0
-117.96,33.77,32.0,4398.0,905.0,2777.0,884.0,4.1321,3,4.975113122171946,3.1414027149321266,0.20577535243292405,0,0,0,0,222800.0
-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264,4,5.489285714285714,1.8071428571428572,0.2257644762524398,0,0,0,0,146800.0
-122.25,37.47,35.0,3183.0,515.0,1313.0,487.0,5.9062,4,6.535934291581109,2.696098562628337,0.16179704681118443,0,0,0,1,383200.0
-118.22,34.12,28.0,3306.0,1025.0,2670.0,942.0,3.0919,3,3.5095541401273884,2.8343949044585988,0.3100423472474289,0,0,0,0,185400.0
-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659,3,5.219269102990033,2.903654485049834,0.20178230426479948,0,0,1,0,189100.0
-122.89,39.11,10.0,1588.0,333.0,585.0,254.0,2.2551,2,6.251968503937008,2.3031496062992125,0.2096977329974811,1,0,0,0,71100.0
-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,4,6.2,3.22,0.15354838709677418,0,0,1,0,500001.0
-118.32,33.91,35.0,940.0,197.0,640.0,215.0,4.2,3,4.372093023255814,2.9767441860465116,0.20957446808510638,0,0,0,0,181300.0
-122.28,38.31,52.0,58.0,18.0,48.0,22.0,1.76,2,2.6363636363636362,2.1818181818181817,0.3103448275862069,0,0,1,0,166700.0
-121.45,38.5,25.0,3033.0,665.0,1559.0,627.0,2.7101,2,4.837320574162679,2.4864433811802233,0.21925486317177711,1,0,0,0,99500.0
-118.03,33.83,25.0,768.0,195.0,529.0,184.0,3.175,3,4.173913043478261,2.875,0.25390625,0,0,0,0,132800.0
-117.87,34.1,15.0,6409.0,1363.0,3359.0,1267.0,3.875,3,5.058405682715075,2.6511444356748224,0.21266968325791855,0,0,0,0,173300.0
-117.97,34.05,33.0,1452.0,268.0,1274.0,278.0,3.6563,3,5.223021582733813,4.58273381294964,0.18457300275482094,0,0,0,0,162700.0
-117.15,33.02,4.0,15029.0,2279.0,5613.0,1696.0,7.2731,5,8.861438679245284,3.3095518867924527,0.15164016235278463,0,0,0,1,450400.0
-118.16,33.97,31.0,1363.0,428.0,1897.0,364.0,2.3929,2,3.7445054945054945,5.211538461538462,0.31401320616287604,0,0,0,0,191100.0
-122.19,37.45,18.0,1636.0,414.0,853.0,439.0,5.1032,4,3.726651480637813,1.9430523917995444,0.2530562347188264,0,0,0,1,464600.0
-117.96,34.03,35.0,1623.0,331.0,1462.0,312.0,3.9803,3,5.201923076923077,4.685897435897436,0.203943314849045,0,0,0,0,152600.0
-122.11,37.37,49.0,1068.0,190.0,410.0,171.0,7.2045,5,6.245614035087719,2.3976608187134505,0.17790262172284643,0,0,1,0,500001.0
-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069,3,5.2378318584070795,2.5508849557522124,0.2054910242872228,1,0,0,0,87000.0
-117.5,33.93,19.0,4741.0,835.0,2903.0,796.0,4.3723,3,5.956030150753769,3.6469849246231156,0.176123180763552,1,0,0,0,135600.0
-118.5,34.2,34.0,1617.0,344.0,938.0,305.0,3.915,3,5.301639344262295,3.0754098360655737,0.21273964131106987,0,0,0,0,217700.0
-117.95,34.05,31.0,2349.0,539.0,2028.0,521.0,3.494,3,4.508637236084453,3.892514395393474,0.22945934440187313,0,0,0,0,154500.0
-118.29,34.09,35.0,2624.0,1116.0,3548.0,1008.0,2.0132,2,2.6031746031746033,3.5198412698412698,0.4253048780487805,0,0,0,0,198400.0
-118.29,33.88,27.0,2082.0,612.0,2009.0,548.0,2.9063,2,3.7992700729927007,3.6660583941605838,0.29394812680115273,0,0,0,0,184100.0
-117.23,32.74,16.0,735.0,139.0,299.0,134.0,4.6354,4,5.485074626865671,2.2313432835820897,0.1891156462585034,0,0,0,1,179200.0
-118.12,33.87,43.0,1633.0,355.0,837.0,350.0,3.0405,3,4.6657142857142855,2.3914285714285715,0.21739130434782608,0,0,0,0,188000.0
-118.19,34.1,42.0,1577.0,379.0,1317.0,378.0,3.2121,3,4.171957671957672,3.484126984126984,0.2403297400126823,0,0,0,0,153900.0
-122.68,38.48,15.0,1575.0,262.0,716.0,259.0,5.3409,4,6.081081081081081,2.7644787644787643,0.16634920634920636,0,0,0,0,244600.0
-119.41,36.35,20.0,1743.0,340.0,1390.0,336.0,2.2222,2,5.1875,4.136904761904762,0.19506597819850832,1,0,0,0,52900.0
-121.21,37.8,33.0,1862.0,429.0,971.0,389.0,2.6053,2,4.786632390745501,2.4961439588688945,0.23039742212674544,1,0,0,0,99200.0
-118.08,33.94,21.0,3933.0,949.0,2219.0,820.0,2.4926,2,4.796341463414634,2.7060975609756097,0.24129163488431224,0,0,0,0,171400.0
-118.25,34.01,28.0,481.0,136.0,596.0,128.0,1.2396,1,3.7578125,4.65625,0.28274428274428276,0,0,0,0,90300.0
-121.74,36.92,29.0,1210.0,281.0,863.0,262.0,3.1062,3,4.6183206106870225,3.2938931297709924,0.2322314049586777,0,0,0,0,156000.0
-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,5,7.577154308617234,3.3366733466933867,0.1332980692938376,0,0,0,0,335600.0
-120.98,37.59,2.0,5042.0,834.0,2784.0,787.0,4.6484,4,6.406607369758577,3.537484116899619,0.16541055136850455,1,0,0,0,145900.0
-118.31,34.03,34.0,2041.0,517.0,1479.0,495.0,2.1173,2,4.123232323232323,2.987878787878788,0.25330720235178833,0,0,0,0,156600.0
-118.29,34.06,27.0,2456.0,1111.0,4137.0,1104.0,1.5954,2,2.2246376811594204,3.7472826086956523,0.4523615635179153,0,0,0,0,187500.0
-120.94,37.4,32.0,1175.0,208.0,774.0,222.0,3.0,2,5.292792792792793,3.4864864864864864,0.17702127659574468,1,0,0,0,109400.0
-121.8,37.35,15.0,2781.0,498.0,1389.0,475.0,5.614,4,5.854736842105263,2.9242105263157896,0.1790722761596548,0,0,0,0,223300.0
-117.92,33.88,32.0,1683.0,273.0,719.0,263.0,5.3649,4,6.399239543726236,2.7338403041825097,0.1622103386809269,0,0,0,0,243600.0
-118.1,33.99,31.0,965.0,217.0,599.0,206.0,2.7202,2,4.684466019417476,2.907766990291262,0.22487046632124352,0,0,0,0,190300.0
-118.1,33.84,36.0,1557.0,270.0,697.0,251.0,4.5417,4,6.203187250996016,2.7768924302788847,0.17341040462427745,0,0,0,0,219600.0
-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,1,3.6758104738154613,2.655860349127182,0.2829036635006784,0,0,0,0,84400.0
-118.08,34.0,32.0,1165.0,358.0,997.0,361.0,0.9817,1,3.227146814404432,2.7617728531855956,0.3072961373390558,0,0,0,0,166300.0
-118.09,34.07,31.0,1054.0,252.0,1032.0,258.0,2.3424,2,4.0852713178294575,4.0,0.23908918406072105,0,0,0,0,188500.0
-121.29,38.61,17.0,13553.0,2474.0,6544.0,2359.0,3.9727,3,5.745231030097499,2.774056803730394,0.18254261049214196,1,0,0,0,132700.0
-122.41,37.77,52.0,1963.0,565.0,1628.0,524.0,2.6083,2,3.74618320610687,3.1068702290076335,0.28782475802343355,0,0,1,0,193800.0
-118.35,34.08,52.0,1801.0,313.0,714.0,293.0,4.6838,4,6.146757679180888,2.4368600682593855,0.17379233759022766,0,0,0,0,479000.0
-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,2,4.930163447251115,2.9955423476968797,0.22875226039783003,1,0,0,0,89300.0
-118.03,33.95,34.0,1882.0,428.0,1034.0,375.0,3.6509,3,5.018666666666666,2.7573333333333334,0.22741764080765142,0,0,0,0,173200.0
-122.51,39.3,19.0,1629.0,386.0,551.0,214.0,1.7463,2,7.61214953271028,2.574766355140187,0.23695518723143033,1,0,0,0,68800.0
-118.0,33.68,12.0,5241.0,985.0,2048.0,943.0,6.4858,5,5.55779427359491,2.171792152704136,0.18794123258920054,0,0,0,0,285400.0
-117.27,33.02,13.0,5723.0,1242.0,2450.0,1140.0,4.7179,4,5.020175438596492,2.1491228070175437,0.21701904595491875,0,0,0,1,376700.0
-122.23,40.17,21.0,1401.0,331.0,651.0,299.0,2.225,2,4.68561872909699,2.177257525083612,0.23625981441827265,1,0,0,0,64700.0
-122.69,38.44,31.0,1808.0,315.0,691.0,280.0,3.8583,3,6.457142857142857,2.467857142857143,0.17422566371681417,0,0,0,0,193200.0
-121.05,39.2,48.0,1759.0,389.0,716.0,350.0,2.3125,2,5.025714285714286,2.045714285714286,0.22114837976122798,1,0,0,0,108300.0
-118.29,34.02,21.0,1641.0,491.0,1526.0,453.0,2.087,2,3.622516556291391,3.368653421633554,0.2992078001218769,0,0,0,0,141300.0
-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,5,4.989881956155143,1.9274873524451939,0.21595133491044272,0,0,0,0,500001.0
-118.35,33.92,29.0,736.0,232.0,584.0,231.0,3.6167,3,3.186147186147186,2.5281385281385282,0.31521739130434784,0,0,0,0,200000.0
-119.88,34.43,14.0,2472.0,685.0,1292.0,621.0,3.3026,3,3.9806763285024154,2.080515297906602,0.2771035598705502,0,0,0,1,229500.0
-117.97,33.86,35.0,1691.0,367.0,1265.0,378.0,3.5855,3,4.473544973544974,3.3465608465608465,0.21703134240094618,0,0,0,0,174300.0
-118.37,34.08,52.0,1234.0,223.0,543.0,213.0,6.0338,5,5.793427230046948,2.5492957746478875,0.18071312803889789,0,0,0,0,423700.0
-122.21,37.43,23.0,5741.0,1012.0,1843.0,888.0,5.7211,4,6.46509009009009,2.0754504504504503,0.17627591012018812,0,0,0,1,500001.0
-117.66,33.59,18.0,4552.0,706.0,1918.0,671.0,7.5791,5,6.783904619970194,2.8584202682563338,0.15509666080843584,0,0,0,0,288100.0
-120.84,35.32,17.0,4197.0,802.0,1656.0,732.0,3.526,3,5.733606557377049,2.262295081967213,0.19108887300452704,0,0,0,1,183900.0
-117.26,32.85,42.0,1761.0,329.0,480.0,255.0,5.3787,4,6.905882352941177,1.8823529411764706,0.18682566723452584,0,0,0,1,500001.0
-118.13,34.01,43.0,782.0,207.0,827.0,223.0,3.1538,3,3.506726457399103,3.708520179372197,0.2647058823529412,0,0,0,0,154300.0
-117.25,32.79,25.0,1627.0,375.0,735.0,378.0,3.6429,3,4.304232804232805,1.9444444444444444,0.23048555623847572,0,0,0,1,317100.0
-118.4,34.28,22.0,3517.0,810.0,3134.0,847.0,2.6652,2,4.152302243211334,3.7001180637544273,0.23030992323002558,0,0,0,0,164800.0
-121.2,39.25,5.0,906.0,144.0,376.0,141.0,4.3523,3,6.425531914893617,2.6666666666666665,0.15894039735099338,1,0,0,0,188200.0
-119.26,34.27,36.0,1972.0,382.0,1029.0,411.0,3.7337,3,4.798053527980535,2.5036496350364965,0.19371196754563894,0,0,0,1,209000.0
-118.28,34.0,48.0,1514.0,376.0,1353.0,344.0,2.1607,2,4.401162790697675,3.933139534883721,0.24834874504623514,0,0,0,0,96100.0
-118.19,34.02,44.0,2702.0,770.0,3260.0,721.0,2.3575,2,3.7475728155339807,4.521497919556172,0.2849740932642487,0,0,0,0,144800.0
-122.26,37.45,17.0,2742.0,441.0,986.0,421.0,5.9285,4,6.513064133016627,2.342042755344418,0.16083150984682712,0,0,0,1,496000.0
-116.54,33.87,16.0,3648.0,1035.0,1687.0,581.0,1.9167,2,6.278829604130809,2.9036144578313254,0.2837171052631579,1,0,0,0,70400.0
-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,0.6991,1,2.669021190716448,1.6750756811301715,0.3799621928166352,1,0,0,0,89500.0
-117.73,34.08,33.0,1350.0,265.0,1251.0,257.0,2.9063,2,5.252918287937743,4.867704280155642,0.1962962962962963,1,0,0,0,115200.0
-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,3,5.03639846743295,2.0,0.19360973754279193,0,0,0,1,158500.0
-117.39,34.11,16.0,1140.0,181.0,627.0,206.0,4.9444,4,5.533980582524272,3.0436893203883497,0.1587719298245614,1,0,0,0,132700.0
-118.34,34.03,47.0,1927.0,561.0,1349.0,508.0,1.3444,1,3.793307086614173,2.655511811023622,0.2911261027503892,0,0,0,0,125000.0
-117.87,33.74,52.0,2411.0,526.0,2165.0,521.0,3.415,3,4.627639155470249,4.155470249520153,0.21816673579427623,0,0,0,0,172500.0
-118.43,34.24,37.0,1279.0,241.0,987.0,233.0,4.0057,3,5.489270386266094,4.236051502145923,0.18842845973416733,0,0,0,0,172700.0
-121.85,37.44,8.0,426.0,61.0,241.0,55.0,7.309,5,7.745454545454545,4.381818181818182,0.1431924882629108,0,0,0,0,367900.0
-117.01,32.84,23.0,1951.0,395.0,901.0,378.0,3.1023,3,5.161375661375661,2.3835978835978837,0.20246027678113787,0,0,0,0,143300.0
-117.72,34.1,46.0,2477.0,458.0,1034.0,455.0,5.5,4,5.443956043956044,2.2725274725274724,0.18490109002826,1,0,0,0,289700.0
-121.86,36.6,21.0,3634.0,1011.0,1985.0,917.0,2.9085,2,3.9629225736095965,2.1646673936750274,0.2782058337919648,0,0,0,0,156300.0
-121.84,37.21,15.0,5468.0,676.0,2221.0,675.0,8.3792,5,8.10074074074074,3.29037037037037,0.12362838332114119,0,0,0,0,418300.0
-121.4,38.62,28.0,3671.0,886.0,1733.0,820.0,2.2292,2,4.476829268292683,2.1134146341463413,0.24135113048215745,1,0,0,0,113200.0
-117.05,32.97,17.0,9911.0,1436.0,4763.0,1414.0,5.5882,4,7.009193776520509,3.3684582743988685,0.1448895166986177,0,0,0,0,194300.0
-118.11,33.79,36.0,2223.0,370.0,1039.0,370.0,5.7942,4,6.008108108108108,2.808108108108108,0.1664417453891138,0,0,0,0,257000.0
-122.27,37.9,52.0,2079.0,273.0,684.0,275.0,7.9556,5,7.56,2.4872727272727273,0.13131313131313133,0,0,1,0,374400.0
-122.16,37.74,44.0,1097.0,239.0,609.0,215.0,2.0227,2,5.102325581395349,2.832558139534884,0.2178669097538742,0,0,1,0,103100.0
-118.35,33.86,24.0,2139.0,481.0,971.0,418.0,4.3859,3,5.117224880382775,2.3229665071770333,0.22487143525011688,0,0,0,0,271300.0
-118.22,33.99,4.0,1849.0,577.0,1529.0,418.0,2.7708,2,4.423444976076555,3.6578947368421053,0.3120605732828556,0,0,0,0,186300.0
-117.66,33.62,16.0,4065.0,661.0,1962.0,636.0,6.2177,5,6.3915094339622645,3.0849056603773586,0.16260762607626075,0,0,0,0,256600.0
-121.96,37.26,22.0,1408.0,351.0,636.0,294.0,1.8542,2,4.789115646258503,2.163265306122449,0.24928977272727273,0,0,0,0,333300.0
-117.01,34.01,15.0,5592.0,891.0,2419.0,840.0,4.7193,4,6.6571428571428575,2.8797619047619047,0.15933476394849785,1,0,0,0,135200.0
-118.09,33.99,34.0,1369.0,270.0,1005.0,272.0,3.692,3,5.033088235294118,3.6948529411764706,0.19722425127830534,0,0,0,0,172600.0
-118.04,34.0,30.0,5308.0,854.0,2114.0,838.0,5.1985,4,6.334128878281623,2.522673031026253,0.16088922381311227,0,0,0,0,279200.0
-118.19,34.11,40.0,1266.0,348.0,1032.0,315.0,2.1667,2,4.019047619047619,3.276190476190476,0.27488151658767773,0,0,0,0,150000.0
-119.09,34.35,20.0,4725.0,881.0,2823.0,869.0,4.0122,3,5.437284234752589,3.248561565017261,0.18645502645502646,0,0,0,0,214800.0
-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,2,4.375,3.7,0.21142857142857144,1,0,0,0,67000.0
-118.34,33.94,37.0,3107.0,903.0,3456.0,734.0,2.182,2,4.232970027247957,4.708446866485014,0.2906340521403283,0,0,0,0,147500.0
-119.99,36.8,45.0,1270.0,242.0,598.0,214.0,3.2813,3,5.934579439252336,2.794392523364486,0.19055118110236222,1,0,0,0,105400.0
-121.77,37.67,20.0,8068.0,1217.0,3489.0,1259.0,5.7907,4,6.408260524225576,2.7712470214455918,0.15084283589489342,1,0,0,0,264200.0
-118.26,33.99,30.0,1702.0,443.0,1966.0,442.0,1.5521,2,3.8506787330316743,4.447963800904978,0.2602820211515864,0,0,0,0,97500.0
-122.75,38.46,16.0,2653.0,606.0,1693.0,586.0,2.6384,2,4.527303754266212,2.8890784982935154,0.2284206558612891,0,0,0,0,146900.0
-122.25,37.84,52.0,3549.0,707.0,1551.0,714.0,3.6912,3,4.970588235294118,2.172268907563025,0.1992110453648915,0,0,1,0,261100.0
-117.89,33.92,34.0,1473.0,312.0,1025.0,315.0,3.8333,3,4.6761904761904765,3.253968253968254,0.21181262729124237,0,0,0,0,170400.0
-122.08,37.4,25.0,1750.0,341.0,999.0,319.0,5.806,4,5.4858934169279,3.1316614420062696,0.19485714285714287,0,0,1,0,308700.0
-118.37,34.03,43.0,1350.0,287.0,811.0,307.0,3.3636,3,4.397394136807818,2.6416938110749184,0.21259259259259258,0,0,0,0,140900.0
-120.65,35.29,36.0,1940.0,315.0,850.0,298.0,3.1818,3,6.510067114093959,2.8523489932885906,0.16237113402061856,0,0,0,1,249600.0
-118.25,34.22,34.0,2510.0,535.0,1516.0,542.0,3.8068,3,4.630996309963099,2.7970479704797047,0.21314741035856574,0,0,0,0,267000.0
-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,3,5.854783207157605,2.420509291121817,0.17279887151757375,1,0,0,0,137400.0
-121.67,39.14,22.0,2264.0,390.0,1056.0,403.0,3.6111,3,5.617866004962779,2.620347394540943,0.17226148409893993,1,0,0,0,112300.0
-122.03,37.86,25.0,3004.0,393.0,1145.0,376.0,7.2655,5,7.98936170212766,3.0452127659574466,0.13082556591211716,0,0,1,0,494000.0
-119.59,34.43,28.0,2718.0,542.0,1066.0,442.0,4.2059,3,6.149321266968326,2.411764705882353,0.199411331861663,0,0,0,0,500001.0
-114.65,32.79,21.0,44.0,33.0,64.0,27.0,0.8571,1,1.6296296296296295,2.3703703703703702,0.75,1,0,0,0,25000.0
-117.73,34.01,36.0,2340.0,392.0,1213.0,388.0,4.125,3,6.030927835051546,3.1262886597938144,0.1675213675213675,1,0,0,0,213000.0
-118.42,34.05,38.0,4888.0,1126.0,1698.0,937.0,4.8304,4,5.216648879402348,1.8121664887940234,0.23036006546644844,0,0,0,0,500001.0
-118.2,33.98,43.0,1091.0,320.0,1418.0,316.0,2.1522,2,3.4525316455696204,4.487341772151899,0.2933088909257562,0,0,0,0,159400.0
-117.1,32.68,47.0,771.0,224.0,637.0,212.0,2.0156,2,3.6367924528301887,3.0047169811320753,0.2905317769130999,0,0,0,1,90300.0
-117.74,34.05,30.0,1185.0,317.0,1466.0,302.0,2.625,2,3.923841059602649,4.854304635761589,0.26751054852320677,1,0,0,0,94300.0
-118.29,34.04,31.0,700.0,299.0,1272.0,298.0,2.1542,2,2.348993288590604,4.268456375838926,0.42714285714285716,0,0,0,0,128100.0
-118.28,34.0,46.0,1650.0,463.0,1992.0,458.0,2.3403,2,3.6026200873362444,4.349344978165939,0.2806060606060606,0,0,0,0,114100.0
-122.29,37.78,42.0,1241.0,309.0,821.0,300.0,1.9427,2,4.136666666666667,2.736666666666667,0.24899274778404512,0,0,1,0,102200.0
-118.22,33.93,30.0,443.0,170.0,903.0,189.0,2.1964,2,2.3439153439153437,4.777777777777778,0.3837471783295711,0,0,0,0,125000.0
-122.67,38.24,29.0,2644.0,464.0,1372.0,450.0,5.0544,4,5.875555555555556,3.048888888888889,0.17549167927382753,0,0,0,0,261800.0
-118.42,34.19,34.0,2622.0,572.0,1997.0,573.0,3.338,3,4.575916230366492,3.4851657940663174,0.21815408085430968,0,0,0,0,222500.0
-117.28,34.06,2.0,1658.0,290.0,868.0,304.0,5.1365,4,5.453947368421052,2.8552631578947367,0.17490952955367914,1,0,0,0,136700.0
-122.59,37.97,46.0,4036.0,856.0,1872.0,833.0,4.5625,4,4.845138055222089,2.247298919567827,0.21209117938553024,0,0,0,1,275200.0
-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,3,5.612612612612613,2.869369369369369,0.17736757624398075,0,0,1,0,184600.0
-117.82,33.8,15.0,3207.0,647.0,1414.0,595.0,4.0484,3,5.389915966386555,2.376470588235294,0.20174618023074525,0,0,0,0,165600.0
-117.84,33.76,22.0,378.0,78.0,196.0,81.0,3.6806,3,4.666666666666667,2.419753086419753,0.20634920634920634,0,0,0,0,219400.0
-121.95,38.02,9.0,3360.0,833.0,2041.0,810.0,2.1013,2,4.148148148148148,2.5197530864197533,0.24791666666666667,1,0,0,0,100700.0
-117.64,34.06,43.0,763.0,219.0,851.0,198.0,1.7292,2,3.8535353535353534,4.297979797979798,0.2870249017038008,1,0,0,0,79200.0
-118.02,33.92,34.0,2169.0,418.0,1169.0,406.0,3.2222,3,5.342364532019705,2.8793103448275863,0.19271553711387737,0,0,0,0,218700.0
-118.38,33.83,20.0,2270.0,498.0,1070.0,521.0,4.4615,3,4.357005758157389,2.053742802303263,0.21938325991189428,0,0,0,0,384800.0
-122.5,38.35,25.0,1566.0,352.0,784.0,362.0,3.075,3,4.3259668508287294,2.165745856353591,0.2247765006385696,0,0,0,0,165100.0
-122.48,38.9,10.0,304.0,63.0,161.0,61.0,2.1964,2,4.983606557377049,2.639344262295082,0.20723684210526316,1,0,0,0,112500.0
-118.19,33.84,24.0,1228.0,320.0,537.0,273.0,2.25,2,4.498168498168498,1.967032967032967,0.26058631921824105,0,0,0,1,192000.0
-120.87,39.18,25.0,2691.0,598.0,964.0,373.0,3.9196,3,7.214477211796247,2.584450402144772,0.2222222222222222,1,0,0,0,142700.0
-120.48,37.34,8.0,6146.0,1017.0,2821.0,987.0,4.67,4,6.226950354609929,2.858156028368794,0.16547347868532378,1,0,0,0,127600.0
-119.09,36.21,43.0,1335.0,280.0,943.0,288.0,1.9861,2,4.635416666666667,3.2743055555555554,0.20973782771535582,1,0,0,0,47700.0
-120.28,37.9,17.0,1047.0,212.0,530.0,196.0,2.1538,2,5.341836734693878,2.704081632653061,0.20248328557784145,1,0,0,0,153300.0
-118.3,33.75,23.0,1957.0,517.0,1454.0,526.0,3.5056,3,3.720532319391635,2.76425855513308,0.2641798671435871,0,0,0,0,203100.0
-122.25,40.15,15.0,1677.0,346.0,858.0,327.0,2.4375,2,5.128440366972477,2.623853211009174,0.20632081097197377,1,0,0,0,59200.0
-121.9,37.27,33.0,3410.0,583.0,1739.0,588.0,5.0714,4,5.799319727891157,2.957482993197279,0.17096774193548386,0,0,0,0,255600.0
-117.89,34.1,35.0,3185.0,544.0,1858.0,564.0,3.8304,3,5.647163120567376,3.2943262411347516,0.17080062794348508,0,0,0,0,175900.0
